총생활인구수,기온,기압,풍속,운량,일강수량,최대순간풍속풍향,최대풍속풍향,평균풍속,최다풍향,일최심적설,일최심신적설,강수여부,일 미세먼지 농도(㎍/㎥),휴일여부,요일,계절,month,day,영등포구
398680.9455166666,-2.793926424488145,2.1987322027195946,0.9065846865688194,2.12888608439548,0.0,250,230,3.0,200,0.0,0.0,0.0,0.0,0,6,2,8,16,5008.0
411867.831375,-2.92404023731618,2.138349272243175,-0.5473728544098385,1.699466131951382,0.0,320,290,2.3,200,0.0,0.0,0.0,0.0,1,0,2,8,17,5952.0
467811.36205,-2.732305673728625,1.908894136432781,-1.3185234159809192,1.4126208236292097,0.0,270,270,1.6,270,0.0,0.0,0.0,0.0,0,1,2,8,18,7177.0
469918.1855166666,-2.658308888146174,1.8605877920516452,-0.2348471854772071,1.6488751291984398,0.0,290,290,2.0,270,0.0,0.0,0.0,0.0,0,2,2,8,19,7122.0
469991.1419208333,-2.783669864920596,1.9451238947186325,-0.4913273327175566,1.4841266355146556,0.0,290,270,1.7,250,0.0,0.0,0.0,0.0,0,3,2,8,20,6991.0
467512.8884416666,-2.650550889083753,2.0779663417667558,-0.7970125222500559,2.5357471061462977,2.5,290,290,1.6,50,0.0,0.0,1.0,0.0,0,4,2,8,21,6745.0
413574.2918416667,-2.233896108463361,1.776051689384658,0.6126761193071483,2.8614669722258057,42.6,90,340,2.1,50,0.0,0.0,1.0,0.0,0,5,2,8,22,3073.0
406257.7857833333,-2.344574846495847,1.5949028979553992,-0.9193642847348166,1.6371586842028345,0.0,250,250,1.9,270,0.0,0.0,0.0,0.0,0,6,2,8,23,6725.0
467157.9583666667,-2.7087842837618483,1.788128275479942,0.305280809924616,1.1111559083213014,0.0,180,230,2.2,50,0.0,0.0,0.0,33.0,0,0,2,8,24,8101.0
469161.9069375,-3.09362987831728,2.0658897556714715,-0.1227561420926444,0.8013146896568836,0.0,180,320,2.1,200,0.0,0.0,0.0,0.0,0,1,2,8,25,7673.0
468297.6485333333,-3.1551782205453685,2.0658897556714715,2.761411478643612,0.91673122101708,0.6,70,70,3.4,70,0.0,0.0,1.0,0.0,0,2,2,8,26,3652.0
464983.6264875,-2.6937710055871915,2.234961961005446,3.5325620402146933,2.391476441946052,8.7,140,110,3.6,110,0.0,0.0,1.0,0.0,0,3,2,8,27,2748.0
461301.3828541667,-2.819132917553536,2.476493682911125,-0.2926028270195214,2.8970013883440453,13.6,230,250,1.6,270,0.0,0.0,1.0,0.0,0,4,2,8,28,5078.0
413768.27801666665,-2.726159363148558,2.4161107524347045,-0.516784913788648,2.942993209028538,13.6,160,160,1.3,50,0.0,0.0,1.0,0.0,0,5,2,8,29,2484.0
407552.106825,-2.7335921111620527,2.3315746497677177,0.133724005147705,2.7552488050025072,42.5,50,50,2.1,200,0.0,0.0,1.0,0.0,0,6,2,8,30,5318.0
466140.7866375,-2.555580719393205,1.800204861575226,-0.1176257825425456,1.955376206223763,0.0,110,50,2.8,50,0.0,0.0,0.0,9.0,0,0,2,8,31,8277.0
465729.5801458333,-2.5007669939891155,1.6069794840506832,-0.7120891797866171,1.4891627972320705,0.0,110,90,1.9,110,0.0,0.0,0.0,16.0,0,1,3,9,1,7856.0
464550.31682083337,-2.25227880038139,1.920970722528065,-0.4590292722463337,3.0834867519407223,33.3,50,50,2.3,50,0.0,0.0,1.0,16.0,0,2,3,9,2,1236.0
464827.1881375,-1.876006639018096,1.2929882455733015,6.805628073096856,1.9733359548485945,29.8,290,270,4.8,200,0.0,0.0,1.0,0.0,0,3,3,9,3,6069.0
461814.272625,-1.842898300465796,0.7374652851902423,1.0441333110244737,0.1172437033697578,0.0,180,200,2.7,200,0.0,0.0,0.0,19.0,0,4,3,9,4,10969.0
415143.2415791667,-1.8331861588182168,0.8582311461430814,-1.259057654588572,0.8385451258534427,0.0,110,110,2.0,50,0.0,0.0,0.0,28.0,0,5,3,9,5,10544.0
407272.7452791667,-1.6903571607950632,1.0635331097629075,0.5957691374862208,1.8387006344342125,6.4,70,50,2.7,50,0.0,0.0,1.0,21.0,0,6,3,9,6,4813.0
465159.4470125,-1.3002250860432154,1.0997628680487594,3.950338273131756,3.39792715267359,61.0,20,320,4.2,50,0.0,0.0,1.0,0.0,0,0,3,9,7,206.0
468071.5985541667,-1.9110749794322532,1.0273033514770558,3.4748063986723787,0.9359500100712652,0.0,250,250,4.2,230,0.0,0.0,0.0,27.0,0,1,3,9,8,9211.0
465724.0417958333,-1.684453800977566,1.0876862819534754,3.1468896510894515,2.1230278618976777,1.3,320,320,2.1,180,0.0,0.0,1.0,26.0,0,2,3,9,9,5998.0
464655.00945,-1.8332595202647963,1.0635331097629075,-0.4335716911752421,1.0910631599691856,3.9,180,180,2.0,50,0.0,0.0,1.0,24.0,0,3,3,9,10,8381.0
461658.9293958333,-1.7966559960841886,0.9186140766195008,0.6518146591785028,0.8585859756880161,1.2,110,50,2.8,50,0.0,0.0,1.0,22.0,0,4,3,9,11,4729.0
413686.1708083334,-1.4708989693063783,0.9669204210006364,-0.3995635108539863,2.525289701580045,5.7,70,50,2.0,50,0.0,0.0,1.0,9.0,0,5,3,9,12,3840.0
405322.732575,-1.558826910262695,0.7374652851902423,-1.1724241922751002,0.9706623654091174,0.0,340,320,1.9,50,0.0,0.0,0.0,0.0,0,6,3,9,13,10559.0
468698.3807541667,-1.5848020726651713,0.991073593191204,-0.3486483487118033,1.806506359955068,0.0,290,290,1.8,270,0.0,0.0,0.0,29.0,0,0,3,9,14,9212.0
472172.1859625,-1.897013627879735,1.1239160402393271,-1.3422708772019778,1.161309931425278,0.0,160,180,1.6,50,0.0,0.0,0.0,42.0,0,1,3,9,15,9020.0
473338.67072083335,-1.8740687465716688,1.2084521429063144,-1.228469713967382,2.1753148847289383,0.3,180,200,1.9,180,0.0,0.0,1.0,20.0,0,2,3,9,16,6955.0
472842.83112083335,-1.551217859894062,0.7012355269043906,-1.0025775073482224,0.7528047881136838,0.0,320,290,2.1,270,0.0,0.0,0.0,21.0,0,3,3,9,17,8398.0
469699.0785166667,-1.497073514117798,0.4597038049987125,2.048016558614846,-0.1407474721123649,0.0,230,230,2.8,250,0.0,0.0,0.0,24.0,0,4,3,9,18,9589.0
418117.3837208333,-1.416669517667996,0.3147847718553057,0.8471189251764716,-0.6061388203236692,0.3,290,270,2.2,250,0.0,0.0,1.0,0.0,0,5,3,9,19,9402.0
411111.6675291667,-1.1356481317128138,0.1336359804260471,0.2186473476111441,-0.428414841214925,0.0,290,270,2.0,290,0.0,0.0,0.0,19.0,0,6,3,9,20,9297.0
472566.3726625,-0.9905863266636874,0.0370232916637758,-1.7397198885980478,-0.4974025722416636,0.0,160,160,1.7,50,0.0,0.0,0.0,24.0,0,0,3,9,21,9130.0
473874.783075,-1.1840367039115005,0.1215593943307631,0.3392889902458714,-0.4488926706984641,0.0,110,50,2.8,50,0.0,0.0,0.0,0.0,0,1,3,9,22,9050.0
475950.0811208333,-1.0611762289189537,0.1940189109024667,0.8182411044053145,0.4024448901311534,0.0,50,50,3.3,50,0.0,0.0,0.0,0.0,0,2,3,9,23,8509.0
474114.25330416666,-1.3327097069204468,0.3268613579505895,1.417834861199485,0.345995664880409,0.0,20,50,3.7,50,0.0,0.0,0.0,11.0,0,3,3,9,24,8603.0
467456.201925,-1.3195956955988482,0.3872442884270091,0.2764029891534589,0.5529588579606245,0.0,50,50,2.5,50,0.0,0.0,0.0,14.0,0,4,3,9,25,9242.0
422248.8090791667,-1.1189058975620363,0.2423252552836021,1.6114290073474211,0.3087652286838495,0.0,20,50,2.4,50,0.0,0.0,0.0,15.0,0,5,3,9,26,9375.0
412318.8493833333,-1.2688512782198555,0.3751677023317252,-1.0926312093617605,0.2602553271406496,0.0,320,320,2.0,50,0.0,0.0,0.0,16.0,0,6,3,9,27,9434.0
471080.9781125,-1.3908082481357626,0.4838569771892801,-1.1163786705828187,0.2564782058525888,0.0,250,270,2.0,50,0.0,0.0,0.0,0.0,0,0,3,9,28,9486.0
458346.1466708333,-1.1716139042959373,0.4113974606175768,-0.521915273338747,0.4580201560839668,0.0,250,290,1.9,290,0.0,0.0,0.0,42.0,0,1,3,9,29,9699.0
386906.470475,-1.3888554325580198,0.6891589408091066,-0.8650288828925682,1.1495934864296722,38.3,250,250,1.7,20,0.0,0.0,1.0,0.0,1,2,3,9,30,4594.0
370386.92507083336,-1.1738208185056822,0.5321633215704161,0.250945408082367,1.433535632761714,0.0,200,230,2.1,50,0.0,0.0,0.0,0.0,1,3,3,10,1,6692.0
373693.37915,-1.202991594672795,0.7253886990949583,0.8199512242553474,1.862955585205812,0.0,180,180,2.3,180,0.0,0.0,0.0,38.0,1,4,3,10,2,5835.0
389995.2599958333,-1.3514475502719665,0.6046228381421193,-1.260767774438605,0.8113351145741703,0.0,270,270,1.6,270,0.0,0.0,0.0,54.0,1,5,3,10,3,8620.0
407399.8955208333,-0.5716334353405325,0.0853296360449115,3.0959744889472685,0.300388925327339,0.0,320,320,2.8,270,0.0,0.0,0.0,35.0,0,6,3,10,4,7080.0
473069.2026625,0.0512729665000581,-0.3735806355758768,0.8505391648765375,-0.1436506341024951,0.0,320,290,2.5,270,0.0,0.0,0.0,31.0,0,0,3,10,5,8592.0
475263.73475,-0.0952854321686037,-0.361504049480593,-0.3452281090117378,-0.4639492573331654,0.0,250,290,2.0,290,0.0,0.0,0.0,31.0,0,1,3,10,6,8787.0
477189.1239291667,-0.3067364864463513,-0.3856572216711607,-0.9396915062558094,-1.2124087925785805,0.0,160,50,1.9,50,0.0,0.0,0.0,31.0,0,2,3,10,7,8303.0
476120.3014583333,-0.6181913303703416,-0.1924318441466183,0.9320422676399108,-0.5546738582727965,0.0,50,50,3.1,50,0.0,0.0,0.0,19.0,0,3,3,10,8,8436.0
417205.4738875,-0.6621841592256575,-0.1562020858607665,0.7621955827130331,-0.2377153766812217,0.0,110,50,3.0,70,0.0,0.0,0.0,21.0,1,4,3,10,9,8598.0
411618.3615,-0.6111125672442166,-0.0475128110032113,-0.8021428818001549,0.0277781428594805,0.0,110,20,2.0,70,0.0,0.0,0.0,25.0,0,5,3,10,10,9054.0
411040.3966833334,-0.6826793182994749,0.1577891526166149,-0.6917619582656248,0.8832779061085817,0.0,50,50,1.8,50,0.0,0.0,0.0,39.0,0,6,3,10,11,8449.0
476259.872475,-0.6075013161147162,0.0974062221401954,-0.1516339628638015,0.7172703719954433,0.0,200,250,2.2,250,0.0,0.0,0.0,52.0,0,0,3,10,12,8704.0
479591.48055,0.0851996333739718,-0.4581167382428641,0.0488006626842665,-0.8001265279789254,0.0,320,270,2.2,270,0.0,0.0,0.0,35.0,0,1,3,10,13,7919.0
478548.889475,0.2495315457403284,-0.5788825991957031,1.0695908920955652,-1.4703999680607032,0.0,250,270,2.4,290,0.0,0.0,0.0,45.0,0,2,3,10,14,7354.0
477948.1584041666,0.4589365216557249,-0.7238016323391099,-1.2336000735174804,-1.410995682302286,0.0,290,270,1.5,50,0.0,0.0,0.0,0.0,0,3,3,10,15,7352.0
475672.13608333335,0.2483523235844508,-0.337350877290025,-2.3681914661633754,0.5195055430521263,0.0,290,50,1.5,50,0.0,0.0,0.0,54.0,0,4,3,10,16,7578.0
